year,area,area_name,racecomp,xtype,hp
2024,20,Kansas,Other,Share of struggling households who are eligible for baby bonds (CT Model),.014497492
2024,20,Kansas,Other,Share of struggling households who are eligible for baby bonds (DC Model),.71557814
2024,21,Kentucky,Total,Share of struggling households who are eligible for baby bonds (CT Model),.0038769916
2024,21,Kentucky,Total,Share of struggling households who are eligible for baby bonds (DC Model),.69709855
2024,21,Kentucky,White,Share of struggling households who are eligible for baby bonds (CT Model),.0037731444
2024,21,Kentucky,White,Share of struggling households who are eligible for baby bonds (DC Model),.67652494
2024,21,Kentucky,Black,Share of struggling households who are eligible for baby bonds (CT Model),.0045535518
2024,21,Kentucky,Black,Share of struggling households who are eligible for baby bonds (DC Model),.78254026
2024,21,Kentucky,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.0058587221
2024,21,Kentucky,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.76244742
2024,21,Kentucky,Asian,Share of struggling households who are eligible for baby bonds (CT Model),.004890176
2024,21,Kentucky,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.7861827
2024,21,Kentucky,Other,Share of struggling households who are eligible for baby bonds (CT Model),.001825636
2024,21,Kentucky,Other,Share of struggling households who are eligible for baby bonds (DC Model),.80034941
2024,22,Louisiana,Total,Share of struggling households who are eligible for baby bonds (CT Model),.028150139
2024,22,Louisiana,Total,Share of struggling households who are eligible for baby bonds (DC Model),.74063522
2024,22,Louisiana,White,Share of struggling households who are eligible for baby bonds (CT Model),.017318254
2024,22,Louisiana,White,Share of struggling households who are eligible for baby bonds (DC Model),.68508548
2024,22,Louisiana,Black,Share of struggling households who are eligible for baby bonds (CT Model),.039108984
2024,22,Louisiana,Black,Share of struggling households who are eligible for baby bonds (DC Model),.8008737
2024,22,Louisiana,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.051666345
2024,22,Louisiana,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.79057276
2024,22,Louisiana,Asian,Share of struggling households who are eligible for baby bonds (CT Model),.0063329353
2024,22,Louisiana,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.67262435
2024,22,Louisiana,Other,Share of struggling households who are eligible for baby bonds (CT Model),.020600973
2024,22,Louisiana,Other,Share of struggling households who are eligible for baby bonds (DC Model),.76549315
2024,23,Maine,Total,Share of struggling households who are eligible for baby bonds (CT Model),.024667894
2024,23,Maine,Total,Share of struggling households who are eligible for baby bonds (DC Model),.65700668
2024,23,Maine,White,Share of struggling households who are eligible for baby bonds (CT Model),.022724666
2024,23,Maine,White,Share of struggling households who are eligible for baby bonds (DC Model),.64698619
2024,23,Maine,Black,Share of struggling households who are eligible for baby bonds (CT Model),.081317201
2024,23,Maine,Black,Share of struggling households who are eligible for baby bonds (DC Model),.8888889
2024,23,Maine,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.084083386
2024,23,Maine,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.65985048
2024,23,Maine,Asian,Share of struggling households who are eligible for baby bonds (CT Model),0
2024,23,Maine,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.83808768
2024,23,Maine,Other,Share of struggling households who are eligible for baby bonds (CT Model),.02103864
2024,23,Maine,Other,Share of struggling households who are eligible for baby bonds (DC Model),.72827804
2024,24,Maryland,Total,Share of struggling households who are eligible for baby bonds (CT Model),.0058145584
2024,24,Maryland,Total,Share of struggling households who are eligible for baby bonds (DC Model),.62412298
2024,24,Maryland,White,Share of struggling households who are eligible for baby bonds (CT Model),.0027477306
2024,24,Maryland,White,Share of struggling households who are eligible for baby bonds (DC Model),.55250335
2024,24,Maryland,Black,Share of struggling households who are eligible for baby bonds (CT Model),.0086676069
2024,24,Maryland,Black,Share of struggling households who are eligible for baby bonds (DC Model),.68933612
2024,24,Maryland,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.0047883838
2024,24,Maryland,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.70567065
2024,24,Maryland,Asian,Share of struggling households who are eligible for baby bonds (CT Model),.0078080939
2024,24,Maryland,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.6169852
2024,24,Maryland,Other,Share of struggling households who are eligible for baby bonds (CT Model),.011892767
2024,24,Maryland,Other,Share of struggling households who are eligible for baby bonds (DC Model),.58640414
2024,25,Massachusetts,Total,Share of struggling households who are eligible for baby bonds (CT Model),.018206907
2024,25,Massachusetts,Total,Share of struggling households who are eligible for baby bonds (DC Model),.58116442
2024,25,Massachusetts,White,Share of struggling households who are eligible for baby bonds (CT Model),.0090655284
2024,25,Massachusetts,White,Share of struggling households who are eligible for baby bonds (DC Model),.53482753
2024,25,Massachusetts,Black,Share of struggling households who are eligible for baby bonds (CT Model),.027033439
2024,25,Massachusetts,Black,Share of struggling households who are eligible for baby bonds (DC Model),.69258487
2024,25,Massachusetts,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.05163186
2024,25,Massachusetts,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.7321294
2024,25,Massachusetts,Asian,Share of struggling households who are eligible for baby bonds (CT Model),.0094430409
2024,25,Massachusetts,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.49654579
2024,25,Massachusetts,Other,Share of struggling households who are eligible for baby bonds (CT Model),.029647531
2024,25,Massachusetts,Other,Share of struggling households who are eligible for baby bonds (DC Model),.64222854
2024,26,Michigan,Total,Share of struggling households who are eligible for baby bonds (CT Model),.028291626
2024,26,Michigan,Total,Share of struggling households who are eligible for baby bonds (DC Model),.69209427
2024,26,Michigan,White,Share of struggling households who are eligible for baby bonds (CT Model),.022257388
2024,26,Michigan,White,Share of struggling households who are eligible for baby bonds (DC Model),.65919036
